0,-0.00026316,-0.00060748,-0.0014017,-0.0032316,-0.0074373,-0.017046,-0.03868,-0.085553,-0.053091,-0.05101,-0.048204,-0.044869,-0.041206,-0.037394,-0.033585,-0.029897,-0.026414,-0.02319,-0.020253,-0.017614,-0.015269,-0.013203,-0.011397,-0.0098292,-0.0084744,-0.007309,-0.0063103,-0.0054571,-0.00473,-0.0041118,-0.0035871,-0.0031425,-0.0027662,-0.0024481,-0.0021794,-0.0047979,-0.0073875,-0.01157,-0.018233,-0.028602,-0.044129,-0.065922,-0.093416,-0.12268,-0.14667,-0.15948,-0.16037,-0.15264,-0.14015,-0.12575,-0.11114,-0.097243,-0.084509,-0.073114,-0.063076,-0.054323,-0.046747,-0.040219,-0.034613,-0.02981,-0.0257,-0.022187,-0.019185,-0.016621,-0.014432,-0.012563,-0.010966,-0.0096029,-0.0084387,-0.0074444,-0.0065952,-0.0058697,-0.00525,-0.0047206,-0.0042682,-0.0038817,-0.0035514,-0.0032692,-0.003028,-0.0028219,-0.0026457,-0.0024952,-0.0023665,-0.0022566,-0.0021626,-0.0020822,-0.0020136,-0.0019549,-0.0019047,-0.0018617,-0.001825,-0.0017935,-0.0017665,-0.0017432,-0.0017229,-0.0017049,-0.0016884,-0.0016724,-0.0016556,-0.0016357,0
0,-0.00026316,-0.00060748,-0.0014017,-0.0032316,-0.0074373,-0.017046,-0.03868,-0.085553,-0.053091,-0.05101,-0.048204,-0.044869,-0.041206,-0.037394,-0.033585,-0.029897,-0.026414,-0.02319,-0.020253,-0.017614,-0.015269,-0.013203,-0.011397,-0.0098292,-0.0084744,-0.007309,-0.0063103,-0.0054571,-0.00473,-0.0041118,-0.0035871,-0.0031425,-0.0027662,-0.0024481,-0.0021794,-0.0047979,-0.0073875,-0.01157,-0.018233,-0.028602,-0.044129,-0.065922,-0.093416,-0.12268,-0.14667,-0.15948,-0.16037,-0.15264,-0.14015,-0.12575,-0.11114,-0.097243,-0.084509,-0.073114,-0.063076,-0.054323,-0.046747,-0.040219,-0.034613,-0.02981,-0.0257,-0.022187,-0.019185,-0.016621,-0.014432,-0.012563,-0.010966,-0.0096029,-0.0084387,-0.0074444,-0.0065952,-0.0058697,-0.00525,-0.0047206,-0.0042682,-0.0038817,-0.0035514,-0.0032692,-0.003028,-0.0028219,-0.0026457,-0.0024952,-0.0023665,-0.0022566,-0.0021626,-0.0020822,-0.0020136,-0.0019549,-0.0019047,-0.0018617,-0.001825,-0.0017935,-0.0017665,-0.0017432,-0.0017229,-0.0017049,-0.0016884,-0.0016724,-0.0016556,-0.0016357,0
8296.7,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.4,8288.5,8288.5,8288.7,8288.9,8289.4,8290.5,8292.6,8296.7
8305,8291.3,8291.3,8291.3,8291.3,8291.3,8291.3,8291.3,8291.4,8291.6,8291.7,8291.8,8291.9,8292,8292.1,8292.2,8292.2,8292.3,8292.4,8292.4,8292.5,8292.5,8292.5,8292.6,8292.6,8292.6,8292.6,8292.6,8292.6,8292.6,8292.7,8292.7,8292.7,8292.6,8292.6,8292.6,8292.6,8292.6,8292.7,8292.7,8292.7,8292.8,8292.9,8293.2,8293.5,8293.9,8294.5,8295.3,8296.1,8296.9,8297.8,8298.6,8299.3,8300,8300.6,8301.2,8301.7,8302.1,8302.5,8302.8,8303.1,8303.4,8303.6,8303.8,8304,8304.1,8304.3,8304.4,8304.5,8304.5,8304.6,8304.7,8304.7,8304.7,8304.8,8304.8,8304.8,8304.9,8304.9,8304.9,8304.9,8304.9,8304.9,8304.9,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305
8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305,8305
1115.6,1115.3,1114.9,1114,1112,1107.3,1096.4,1071.6,1015.6,1050,1050.4,1051.9,1054.4,1057.8,1061.8,1066.1,1070.7,1075.2,1079.7,1083.9,1087.8,1091.4,1094.6,1097.5,1100,1102.3,1104.2,1105.9,1107.3,1108.6,1109.7,1110.6,1111.4,1112,1112.6,1113,1108.4,1103.8,1096.3,1084.2,1065,1035.1,990.91,930.06,855.86,779.81,717.2,677.65,661.74,664.98,681.93,707.81,738.91,772.45,806.43,839.51,870.82,899.86,926.37,950.28,971.66,990.62,1007.3,1022,1034.8,1046,1055.7,1064.1,1071.3,1077.6,1083,1087.6,1091.6,1095.1,1098,1100.5,1102.7,1104.6,1106.2,1107.5,1108.7,1109.7,1110.5,1111.3,1111.9,1112.4,1112.9,1113.3,1113.6,1113.9,1114.2,1114.4,1114.6,1114.7,1114.8,1115,1115.1,1115.2,1115.2,1115.3,1115.5,1115.6
0,-0.00026319,-0.00060755,-0.0014023,-0.0032361,-0.0074644,-0.017197,-0.039486,-0.08967,-0.058808,-0.058481,-0.057113,-0.054831,-0.05181,-0.048247,-0.044338,-0.040265,-0.036182,-0.032212,-0.028444,-0.024939,-0.021732,-0.018836,-0.016252,-0.013967,-0.011963,-0.010217,-0.0087048,-0.0074009,-0.0062811,-0.0053227,-0.0045048,-0.0038085,-0.0032169,-0.002715,-0.00229,-0.0064338,-0.010562,-0.017284,-0.028133,-0.045386,-0.072126,-0.11178,-0.16632,-0.23283,-0.301,-0.35712,-0.39257,-0.40684,-0.40393,-0.38874,-0.36553,-0.33766,-0.3076,-0.27713,-0.24748,-0.21942,-0.19339,-0.16963,-0.14819,-0.12903,-0.11203,-0.09704,-0.08389,-0.0724,-0.062396,-0.053709,-0.046183,-0.039678,-0.034064,-0.029225,-0.02506,-0.021479,-0.018403,-0.015761,-0.013495,-0.011552,-0.009887,-0.0084602,-0.0072382,-0.0061919,-0.0052963,-0.0045297,-0.0038738,-0.0033127,-0.0028326,-0.002422,-0.0020708,-0.0017703,-0.0015134,-0.0012935,-0.0011053,-0.000944,-0.00080544,-0.00068585,-0.00058171,-0.00048941,-0.00040491,-0.0003231,-0.0002368,-0.00013501,0
1115.6,1115.3,1114.9,1114,1112,1107.3,1096.4,1071.6,1015.6,1050,1050.4,1051.9,1054.4,1057.8,1061.8,1066.1,1070.7,1075.2,1079.7,1083.9,1087.8,1091.4,1094.6,1097.5,1100,1102.3,1104.2,1105.9,1107.3,1108.6,1109.7,1110.6,1111.4,1112,1112.6,1113,1108.4,1103.8,1096.3,1084.2,1065,1035.1,990.91,930.06,855.86,779.81,717.2,677.65,661.74,664.98,681.93,707.81,738.91,772.45,806.43,839.51,870.82,899.86,926.37,950.28,971.66,990.62,1007.3,1022,1034.8,1046,1055.7,1064.1,1071.3,1077.6,1083,1087.6,1091.6,1095.1,1098,1100.5,1102.7,1104.6,1106.2,1107.5,1108.7,1109.7,1110.5,1111.3,1111.9,1112.4,1112.9,1113.3,1113.6,1113.9,1114.2,1114.4,1114.6,1114.7,1114.8,1115,1115.1,1115.2,1115.2,1115.3,1115.5,1115.6
0,-0.00026319,-0.00060755,-0.0014023,-0.0032361,-0.0074644,-0.017197,-0.039486,-0.08967,-0.058808,-0.058481,-0.057113,-0.054831,-0.05181,-0.048247,-0.044338,-0.040265,-0.036182,-0.032212,-0.028444,-0.024939,-0.021732,-0.018836,-0.016252,-0.013967,-0.011963,-0.010217,-0.0087048,-0.0074009,-0.0062811,-0.0053227,-0.0045048,-0.0038085,-0.0032169,-0.002715,-0.00229,-0.0064338,-0.010562,-0.017284,-0.028133,-0.045386,-0.072126,-0.11178,-0.16632,-0.23283,-0.301,-0.35712,-0.39257,-0.40684,-0.40393,-0.38874,-0.36553,-0.33766,-0.3076,-0.27713,-0.24748,-0.21942,-0.19339,-0.16963,-0.14819,-0.12903,-0.11203,-0.09704,-0.08389,-0.0724,-0.062396,-0.053709,-0.046183,-0.039678,-0.034064,-0.029225,-0.02506,-0.021479,-0.018403,-0.015761,-0.013495,-0.011552,-0.009887,-0.0084602,-0.0072382,-0.0061919,-0.0052963,-0.0045297,-0.0038738,-0.0033127,-0.0028326,-0.002422,-0.0020708,-0.0017703,-0.0015134,-0.0012935,-0.0011053,-0.000944,-0.00080544,-0.00068585,-0.00058171,-0.00048941,-0.00040491,-0.0003231,-0.0002368,-0.00013501,0
1115.6,1115.3,1114.9,1114,1112,1107.3,1096.4,1071.6,1015.6,1050,1050.4,1051.9,1054.4,1057.8,1061.8,1066.1,1070.7,1075.2,1079.7,1083.9,1087.8,1091.4,1094.6,1097.5,1100,1102.3,1104.2,1105.9,1107.3,1108.6,1109.7,1110.6,1111.4,1112,1112.6,1113,1108.4,1103.8,1096.3,1084.2,1065,1035.1,990.91,930.06,855.86,779.81,717.2,677.65,661.74,664.98,681.93,707.81,738.91,772.45,806.43,839.51,870.82,899.86,926.37,950.28,971.66,990.62,1007.3,1022,1034.8,1046,1055.7,1064.1,1071.3,1077.6,1083,1087.6,1091.6,1095.1,1098,1100.5,1102.7,1104.6,1106.2,1107.5,1108.7,1109.7,1110.5,1111.3,1111.9,1112.4,1112.9,1113.3,1113.6,1113.9,1114.2,1114.4,1114.6,1114.7,1114.8,1115,1115.1,1115.2,1115.2,1115.3,1115.5,1115.6
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.99974,0.99939,0.9986,0.99676,0.99254,0.9828,0.96051,0.91033,0.94119,0.94152,0.94289,0.94517,0.94819,0.95175,0.95566,0.95974,0.96382,0.96779,0.97156,0.97506,0.97827,0.98116,0.98375,0.98603,0.98804,0.98978,0.9913,0.9926,0.99372,0.99468,0.9955,0.99619,0.99678,0.99728,0.99771,0.99357,0.98944,0.98272,0.97187,0.95461,0.92787,0.88822,0.83368,0.76717,0.699,0.64288,0.60743,0.59316,0.59607,0.61126,0.63447,0.66234,0.6924,0.72287,0.75252,0.78058,0.80661,0.83037,0.85181,0.87097,0.88797,0.90296,0.91611,0.9276,0.9376,0.94629,0.95382,0.96032,0.96594,0.97077,0.97494,0.97852,0.9816,0.98424,0.9865,0.98845,0.99011,0.99154,0.99276,0.99381,0.9947,0.99547,0.99613,0.99669,0.99717,0.99758,0.99793,0.99823,0.99849,0.99871,0.99889,0.99906,0.99919,0.99931,0.99942,0.99951,0.9996,0.99968,0.99976,0.99986,1
