1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6
1115.6,65.121,65.19,65.323,65.572,66.039,66.917,68.596,71.91,204.21,204.21,204.21,204.21,204.21,204.21,204.21,204.21,204.21,204.21,204.21,204.21,204.2,204.2,204.2,204.19,204.17,204.14,204.08,203.96,203.76,203.37,202.67,201.37,199,194.73,187.26,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.028,65.029,65.03,65.033,65.038,65.046,65.062,65.091,65.145,65.244,65.428,65.771,66.413,67.629,69.986,74.755,85.308,1115.6
1115.6,1115.7,1115.7,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6,1115.6
28.006,28.003,28.004,28.005,28.005,28.005,28.005,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006
28.006,28.003,28.004,28.005,28.005,28.005,28.005,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006
28.006,28.003,28.004,28.005,28.005,28.005,28.005,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006,28.006
1,0.9999,0.9999,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,0.99989,1
0,0.0001,5.4194e-05,2.9372e-05,1.5922e-05,8.6332e-06,4.6838e-06,2.5438e-06,1.3843e-06,7.1137e-07,3.8387e-07,2.0715e-07,1.1178e-07,6.032e-08,3.255e-08,1.7565e-08,9.4784e-09,5.1148e-09,2.76e-09,1.4894e-09,8.0371e-10,4.337e-10,2.3403e-10,1.2629e-10,6.8149e-11,3.6775e-11,1.9844e-11,1.0708e-11,5.7781e-12,3.1177e-12,1.6821e-12,9.0744e-13,4.894e-13,2.6382e-13,1.4209e-13,7.6414e-14,4.7454e-14,2.5715e-14,1.3934e-14,7.5507e-15,4.0916e-15,2.2171e-15,1.2014e-15,6.5103e-16,3.5278e-16,1.9117e-16,1.0359e-16,5.6133e-17,3.0417e-17,1.6483e-17,8.9316e-18,4.8399e-18,2.6226e-18,1.4211e-18,7.7009e-19,4.173e-19,2.2613e-19,1.2253e-19,6.6398e-20,3.598e-20,1.9497e-20,1.0565e-20,5.725e-21,3.1023e-21,1.6811e-21,9.1093e-22,4.9361e-22,2.6748e-22,1.4494e-22,7.8542e-23,4.256e-23,2.3063e-23,1.2497e-23,6.772e-24,3.6696e-24,1.9885e-24,1.0775e-24,5.8389e-25,3.164e-25,1.7145e-25,9.2905e-26,5.0344e-26,2.728e-26,1.4783e-26,8.0104e-27,4.3407e-27,2.3521e-27,1.2746e-27,6.9067e-28,3.7426e-28,2.028e-28,1.099e-28,5.9551e-29,3.2269e-29,1.7486e-29,9.4754e-30,5.1345e-30,2.7823e-30,1.5077e-30,8.1698e-31,4.4271e-31,2.3989e-31,1.2999e-31,7.0441e-32,3.8171e-32,2.0684e-32,1.1208e-32,6.0735e-33,3.2911e-33,1.7834e-33,9.6639e-34,5.2367e-34,2.8377e-34,1.5377e-34,8.3324e-35,4.5151e-35,2.4467e-35,1.3258e-35,7.1843e-36,3.893e-36,2.1096e-36,1.1431e-36,6.1944e-37,3.3566e-37,1.8189e-37,9.8562e-38,5.3409e-38,2.8941e-38,1.5683e-38,8.4982e-39,4.605e-39,2.4954e-39,1.3522e-39,7.3272e-40,3.9705e-40,2.1515e-40,1.1659e-40,6.3176e-41,3.4234e-41,1.8551e-41,1.0052e-41,5.4472e-42,2.9517e-42,1.5995e-42,8.6672e-43,4.6966e-43,2.545e-43,1.3791e-43,7.473e-44,4.0495e-44,2.1943e-44,1.1891e-44,6.4433e-45,3.4915e-45,1.892e-45,1.0252e-45,5.5555e-46,3.0104e-46,1.6313e-46,8.8397e-47,4.7901e-47,2.5956e-47,1.4065e-47,7.6217e-48,4.1301e-48,2.238e-48,1.2127e-48,6.5715e-49,3.561e-49,1.9296e-49,1.0456e-49,5.6661e-50,3.0703e-50,1.6638e-50,9.0156e-51,4.8854e-51,2.6473e-51,1.4345e-51,7.7734e-52,4.2122e-52,2.2825e-52,1.2369e-52,6.7023e-53,3.6318e-53,1.968e-53,1.0664e-53,5.7788e-54,3.1314e-54,1.6969e-54,9.195e-55,4.9826e-55,2.7e-55,1.4631e-55,7.928e-56,4.296e-56,2.3279e-56,1.2615e-56,6.8356e-57,3.7041e-57,2.0072e-57,1.0877e-57,5.8938e-58,3.1937e-58,1.7306e-58,9.3779e-59,5.0817e-59,2.7537e-59,1.4922e-59,8.0858e-60,4.3815e-60,2.3743e-60,1.2866e-60,6.9716e-61,3.7777e-61,2.047e-61,1.1092e-61,6.0101e-62,3.2563e-62,1.7642e-62,9.5558e-63,5.1745e-63,2.8004e-63,1.5139e-63,8.1687e-64,4.3933e-64,2.3523e-64,1.2532e-64,6.6471e-65,3.52e-65,1.8429e-65,9.3005e-66,4.1559e-66,1.0999e-66,-8.2825e-67,-2.0618e-66,-2.7872e-66,-3.1129e-66,-3.2169e-66,-3.2121e-66,-3.1352e-66,-2.9857e-66,-2.2359e-66,-7.5044e-67,1.1487e-66,2.9879e-66,4.1477e-66,4.4085e-66,3.92e-66,-3.6211e-49,-8.1566e-56,-1.3117e-47,0
0,0,4.99e-05,7.6943e-05,9.1599e-05,9.9544e-05,0.00010385,0.00010619,0.00010746,0.00010815,0.0001085,0.0001087,0.0001088,0.00010886,0.00010889,0.0001089,0.00010891,0.00010891,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0.00010892,0
0,0,1e-07,1.5419e-07,1.8357e-07,1.9949e-07,2.0812e-07,2.128e-07,2.1535e-07,2.1673e-07,2.1744e-07,2.1783e-07,2.1803e-07,2.1815e-07,2.1821e-07,2.1824e-07,2.1826e-07,2.1827e-07,2.1827e-07,2.1827e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,2.1828e-07,0
